,Tarih,Yil,Ay,Gun,ID,genel_renkli,genel_sb,dijital_islemler,toplam
5303,2025-08-14,2025,8,14,ayetik,1,3,0,4
5304,2025-08-14,2025,8,14,gmasistan,26,8,6,40
5305,2025-08-14,2025,8,14,asablon,3,0,0,3
5306,2025-08-14,2025,8,14,merkan,2,0,0,2
5307,2025-08-14,2025,8,14,fbasak,4,0,0,4
5308,2025-08-14,2025,8,14,cer,0,2,0,2
5309,2025-08-14,2025,8,14,mkarabiyik,0,14,0,14
5310,2025-08-14,2025,8,14,ntanriverdi,91,21,0,112
5311,2025-08-14,2025,8,14,fimetin,5,1,0,6
5312,2025-08-14,2025,8,14,obali,16,6,0,22
5313,2025-08-14,2025,8,14,aozbal,7,3,0,10
5314,2025-08-14,2025,8,14,dnoic,17,0,1,18
5315,2025-08-14,2025,8,14,mkorucu,0,1,0,1
5316,2025-08-14,2025,8,14,ebalaban,10,0,0,10
5317,2025-08-14,2025,8,14,tevirgen,4,16,4,24
5318,2025-08-14,2025,8,14,ayyilmaz,3,0,0,3
5319,2025-08-14,2025,8,14,ggirgin,14,0,0,14
5320,2025-08-14,2025,8,14,sucakir,1,1,0,2
5321,2025-08-14,2025,8,14,gayilmaz,1,0,0,1
5322,2025-08-15,2025,8,15,tyilmaz,0,1,0,1
5323,2025-08-15,2025,8,15,mecigdem,0,2,0,2
5324,2025-08-15,2025,8,15,hakand,2,0,0,2
5325,2025-08-15,2025,8,15,mguder,5,0,0,5
5326,2025-08-15,2025,8,15,mguray,1,0,0,1
5327,2025-08-15,2025,8,15,VBAYANER,24,0,0,24
5328,2025-08-15,2025,8,15,mkarsiv,1,0,0,1
5329,2025-08-15,2025,8,15,sutetik,0,3,0,3
5330,2025-08-15,2025,8,15,hakdemir,5,1,0,6
5331,2025-08-15,2025,8,15,eozkan,3,0,0,3
5332,2025-08-15,2025,8,15,dcolor,0,74,0,74
5333,2025-08-15,2025,8,15,akapucu,0,31,0,31
5334,2025-08-15,2025,8,15,bfirat,6,0,0,6
5335,2025-08-15,2025,8,15,gakca,9,0,0,9
5336,2025-08-15,2025,8,15,egonce,1,2,0,3
5337,2025-08-15,2025,8,15,cozkan,3,0,0,3
5338,2025-08-15,2025,8,15,okorucu,0,1,0,1
5339,2025-08-15,2025,8,15,aavcil,5,1,0,6
5340,2025-08-15,2025,8,15,ebalaban,8,0,0,8
5341,2025-08-15,2025,8,15,akamera,0,17,0,17
5342,2025-08-15,2025,8,15,ntanriverdi,48,0,0,48
5343,2025-08-15,2025,8,15,gmasistan,6,1,0,7
5344,2025-08-15,2025,8,15,asablon,1,0,0,1
5345,2025-08-15,2025,8,15,obali,2,4,0,6
5346,2025-08-15,2025,8,15,vgemici,2,1,0,3
5347,2025-08-15,2025,8,15,fimetin,19,0,0,19
5348,2025-08-15,2025,8,15,ggirgin,3,0,0,3
5349,2025-08-15,2025,8,15,mertan,9,0,0,9
5350,2025-08-15,2025,8,15,ayyilmaz,1,0,0,1
5351,2025-08-15,2025,8,15,tevirgen,8,12,0,20
5352,2025-08-15,2025,8,15,eulsever,0,4,0,4
5353,2025-08-15,2025,8,15,MMUTLU,7,0,6,13
5354,2025-08-16,2025,8,16,bfirat,29,0,0,29
5355,2025-08-16,2025,8,16,dcolor,0,58,0,58
5356,2025-08-16,2025,8,16,kbtlideri,3,0,0,3
5357,2025-08-16,2025,8,16,ebalaban,16,0,0,16
5358,2025-08-16,2025,8,16,asablon,0,1,0,1
5359,2025-08-16,2025,8,16,mecigdem,0,4,0,4
5360,2025-08-17,2025,8,17,cyildiz,1,1,0,2
5361,2025-08-17,2025,8,17,dcolor,0,9,0,9
5362,2025-08-17,2025,8,17,egonce,16,2,0,18
5363,2025-08-17,2025,8,17,aakyildiz,2,0,0,2
5364,2025-08-17,2025,8,17,fgulsever,0,12,0,12
5365,2025-08-17,2025,8,17,mkorucu,1,1,0,2
5366,2025-08-17,2025,8,17,dnoic,0,0,1,1
5367,2025-08-17,2025,8,17,aayhan,30,2,13,45
5368,2025-08-17,2025,8,17,abarkod,1,0,0,1
5369,2025-08-17,2025,8,17,gekim,0,67,0,67
5370,2025-08-18,2025,8,18,dayakta,8,0,0,8
5371,2025-08-18,2025,8,18,nakilli,0,1,0,1
5372,2025-08-18,2025,8,18,udalyan,0,0,1,1
5373,2025-08-18,2025,8,18,hakand,1,0,0,1
5374,2025-08-18,2025,8,18,fgulsever,0,19,0,19
5375,2025-08-18,2025,8,18,mguray,1,0,0,1
5376,2025-08-18,2025,8,18,tyilmaz,3,0,0,3
5377,2025-08-18,2025,8,18,stjegitim,0,0,19,19
5378,2025-08-18,2025,8,18,fcolak,2,25,0,27
5379,2025-08-18,2025,8,18,egonce,9,12,0,21
5380,2025-08-18,2025,8,18,hakdemir,2,0,0,2
5381,2025-08-18,2025,8,18,bfirat,3,0,0,3
5382,2025-08-18,2025,8,18,dcolor,0,28,0,28
5383,2025-08-18,2025,8,18,ekoksal,10,0,0,10
5384,2025-08-18,2025,8,18,iunlu,12,0,0,12
5385,2025-08-18,2025,8,18,ihasdemir,319,0,0,319
5386,2025-08-18,2025,8,18,gekim,0,112,0,112
5387,2025-08-18,2025,8,18,eozkan,4,0,0,4
5388,2025-08-18,2025,8,18,ebalaban,1,0,0,1
5389,2025-08-18,2025,8,18,akamera,0,15,0,15
5390,2025-08-18,2025,8,18,abarkod,2,0,0,2
5391,2025-08-18,2025,8,18,edemirbas,0,0,4,4
5392,2025-08-18,2025,8,18,tcapkin,10,3,0,13
5393,2025-08-18,2025,8,18,aaksoy,1,0,0,1
5394,2025-08-18,2025,8,18,ogun,3,0,0,3
5395,2025-08-18,2025,8,18,aayhan,2,0,3,5
5396,2025-08-18,2025,8,18,amasun,0,13,0,13
5397,2025-08-18,2025,8,18,MMUTLU,9,11,0,20
5398,2025-08-18,2025,8,18,fimetin,28,0,0,28
5399,2025-08-18,2025,8,18,ggirgin,36,3,0,39
5400,2025-08-18,2025,8,18,sulger,7,0,0,7
5401,2025-08-18,2025,8,18,tevirgen,8,0,0,8
5402,2025-08-18,2025,8,18,TIRMAK,0,3,0,3
5403,2025-08-18,2025,8,18,aavcil,12,0,0,12
5404,2025-08-18,2025,8,18,obali,0,4,3,7
5405,2025-08-19,2025,8,19,gakca,5,2,0,7
5406,2025-08-19,2025,8,19,aapak,7,11,0,18
5407,2025-08-19,2025,8,19,udalyan,5,4,4,13
5408,2025-08-19,2025,8,19,mecigdem,0,2,0,2
5409,2025-08-19,2025,8,19,hakand,34,3,0,37
5410,2025-08-19,2025,8,19,fgulsever,0,109,0,109
5411,2025-08-19,2025,8,19,tyilmaz,10,8,0,18
5412,2025-08-19,2025,8,19,ihasdemir,300,0,0,300
5413,2025-08-19,2025,8,19,hakdemir,19,4,0,23
5414,2025-08-19,2025,8,19,mkarsiv,2,0,0,2
5415,2025-08-19,2025,8,19,egonce,5,12,0,17
5416,2025-08-19,2025,8,19,mmollaoglu,5,0,5,10
5417,2025-08-19,2025,8,19,eozkan,2,0,0,2
5418,2025-08-19,2025,8,19,akocak,0,197,0,197
5419,2025-08-19,2025,8,19,dcolor,0,81,0,81
5420,2025-08-19,2025,8,19,iunlu,12,0,0,12
5421,2025-08-19,2025,8,19,bfirat,0,2,0,2
5422,2025-08-19,2025,8,19,stjegitim,60,194,12,266
5423,2025-08-19,2025,8,19,hbulut,1,0,0,1
5424,2025-08-19,2025,8,19,gekim,0,87,0,87
5425,2025-08-19,2025,8,19,ebalaban,20,0,0,20
5426,2025-08-19,2025,8,19,amasun,1,21,0,22
5427,2025-08-19,2025,8,19,abarkod,5,0,0,5
5428,2025-08-19,2025,8,19,ayetik,1,1,0,2
5429,2025-08-19,2025,8,19,gmasistan,14,0,6,20
5430,2025-08-19,2025,8,19,cer,0,3,0,3
5431,2025-08-19,2025,8,19,ogun,1,1,1,3
5432,2025-08-19,2025,8,19,scolak,0,0,3,3
5433,2025-08-19,2025,8,19,obali,5,1,0,6
5434,2025-08-19,2025,8,19,MMUTLU,4,2,0,6
5435,2025-08-19,2025,8,19,aayhan,2,0,0,2
5436,2025-08-19,2025,8,19,ggirgin,2,3,0,5
5437,2025-08-19,2025,8,19,fimetin,9,1,0,10
5438,2025-08-19,2025,8,19,mkorucu,0,3,0,3
5439,2025-08-19,2025,8,19,nibolkis,3,0,0,3
5440,2025-08-19,2025,8,19,ogungor,2,2,0,4
5441,2025-08-19,2025,8,19,dnoic,15,0,1,16
5442,2025-08-19,2025,8,19,tevirgen,3,3,0,6
5443,2025-08-19,2025,8,19,ayyilmaz,1,0,0,1
5444,2025-08-19,2025,8,19,gayilmaz,3,2,0,5
5445,2025-08-20,2025,8,20,aildeniz,1,0,0,1
5446,2025-08-20,2025,8,20,aapak,0,6,0,6
5447,2025-08-20,2025,8,20,udalyan,6,3,0,9
5448,2025-08-20,2025,8,20,cdonmez,0,1,0,1
5449,2025-08-20,2025,8,20,fgulsever,2,64,0,66
5450,2025-08-20,2025,8,20,carican,1,0,0,1
5451,2025-08-20,2025,8,20,mguder,3,0,0,3
5452,2025-08-20,2025,8,20,rkontrol,2,2,0,4
5453,2025-08-20,2025,8,20,dayakta,9,0,0,9
5454,2025-08-20,2025,8,20,ihasdemir,44,0,0,44
5455,2025-08-20,2025,8,20,egonce,2,18,0,20
5456,2025-08-20,2025,8,20,hakdemir,7,0,0,7
5457,2025-08-20,2025,8,20,sapra,28,0,0,28
5458,2025-08-20,2025,8,20,earslanbay,0,1,0,1
5459,2025-08-20,2025,8,20,eozkan,46,1,0,47
5460,2025-08-20,2025,8,20,dcolor,0,75,0,75
5461,2025-08-20,2025,8,20,bunver,5,0,0,5
5462,2025-08-20,2025,8,20,tyilmaz,8,2,6,16
5463,2025-08-20,2025,8,20,ubasdas,10,0,0,10
5464,2025-08-20,2025,8,20,gbakanoglu,4,0,0,4
5465,2025-08-20,2025,8,20,aaksoy,2,0,0,2
5466,2025-08-20,2025,8,20,gekim,0,38,0,38
5467,2025-08-20,2025,8,20,akamera,4,7,0,11
5468,2025-08-20,2025,8,20,abarkod,10,0,0,10
5469,2025-08-20,2025,8,20,vgemici,3,7,0,10
5470,2025-08-20,2025,8,20,cer,0,1,0,1
5471,2025-08-20,2025,8,20,mkarabiyik,0,2,0,2
5472,2025-08-20,2025,8,20,obali,9,4,0,13
5473,2025-08-20,2025,8,20,ggirgin,65,2,0,67
5474,2025-08-20,2025,8,20,fimetin,1,1,0,2
5475,2025-08-20,2025,8,20,tevirgen,0,2,0,2
5476,2025-08-20,2025,8,20,gayilmaz,0,1,0,1
5477,2025-08-20,2025,8,20,ogungor,18,14,0,32
5478,2025-08-20,2025,8,20,dnoic,1,0,0,1
5479,2025-08-20,2025,8,20,ebalaban,22,0,0,22
5480,2025-08-20,2025,8,20,amasun,0,112,0,112
5481,2025-08-20,2025,8,20,cozkan,4,0,0,4
5482,2025-08-20,2025,8,20,SUYILMAZ,3,0,0,3
5483,2025-08-20,2025,8,20,ekaradavut,1,0,0,1
5484,2025-08-21,2025,8,21,kbtlideri,7,3,0,10
5485,2025-08-21,2025,8,21,ihasdemir,13,0,0,13
5486,2025-08-21,2025,8,21,tyilmaz,2,0,0,2
5487,2025-08-21,2025,8,21,zyuksel,3,0,0,3
5488,2025-08-21,2025,8,21,bunver,22,2,0,24
5489,2025-08-21,2025,8,21,fgulsever,0,2,0,2
5490,2025-08-21,2025,8,21,okelepe,12,17,0,29
5491,2025-08-21,2025,8,21,nkaya,0,1,0,1
5492,2025-08-21,2025,8,21,itopcu,2,0,0,2
5493,2025-08-21,2025,8,21,adsbayiroglu,1,0,0,1
5494,2025-08-21,2025,8,21,bfirat,2,2,0,4
5495,2025-08-21,2025,8,21,cyildiz,3,3,0,6
5496,2025-08-21,2025,8,21,egonce,9,6,0,15
5497,2025-08-21,2025,8,21,hakdemir,1,2,0,3
5498,2025-08-21,2025,8,21,hbinay,3,0,0,3
5499,2025-08-21,2025,8,21,akocak,2,0,0,2
5500,2025-08-21,2025,8,21,dcolor,36,72,0,108
5501,2025-08-21,2025,8,21,ersener,7,0,0,7
5502,2025-08-21,2025,8,21,hbulut,1,0,0,1
5503,2025-08-21,2025,8,21,hakand,1,0,0,1
5504,2025-08-21,2025,8,21,eyuksel,2,1,0,3
5505,2025-08-21,2025,8,21,mecigdem,0,2,0,2
5506,2025-08-21,2025,8,21,eozkan,3,0,0,3
5507,2025-08-21,2025,8,21,nakilli,0,22,0,22
5508,2025-08-21,2025,8,21,aapak,1,8,0,9
5509,2025-08-21,2025,8,21,abarkod,3,0,0,3
5510,2025-08-21,2025,8,21,vgemici,18,0,0,18
5511,2025-08-21,2025,8,21,gmasistan,0,16,0,16
5512,2025-08-21,2025,8,21,aaksoy,1,0,0,1
5513,2025-08-21,2025,8,21,akamera,0,4,0,4
5514,2025-08-21,2025,8,21,mkarabiyik,0,2,0,2
5515,2025-08-21,2025,8,21,obali,7,7,0,14
5516,2025-08-21,2025,8,21,MMUTLU,17,5,8,30
5517,2025-08-21,2025,8,21,fimetin,7,0,0,7
5518,2025-08-21,2025,8,21,ogun,1,0,0,1
5519,2025-08-21,2025,8,21,ekaradavut,38,1,0,39
5520,2025-08-21,2025,8,21,mertan,6,0,0,6
5521,2025-08-21,2025,8,21,tevirgen,2,5,0,7
5522,2025-08-21,2025,8,21,aavcil,3,1,0,4
5523,2025-08-21,2025,8,21,dnoic,0,11,0,11
5524,2025-08-21,2025,8,21,gakca,2,3,0,5
5525,2025-08-21,2025,8,21,ebalaban,18,0,0,18
5526,2025-08-21,2025,8,21,amasun,0,56,0,56
5527,2025-08-21,2025,8,21,cozkan,28,0,0,28
5528,2025-08-21,2025,8,21,gekim,0,43,0,43
5529,2025-08-21,2025,8,21,ggirgin,4,1,0,5
5530,2025-08-22,2025,8,22,udalyan,20,14,27,61
5531,2025-08-22,2025,8,22,hakand,1,0,0,1
5532,2025-08-22,2025,8,22,cdonmez,0,2,0,2
5533,2025-08-22,2025,8,22,kbtlideri,2,0,0,2
5534,2025-08-22,2025,8,22,dcolor,18,76,0,94
5535,2025-08-22,2025,8,22,stjegitim,0,3,10,13
5536,2025-08-22,2025,8,22,eyuksel,16,0,0,16
5537,2025-08-22,2025,8,22,hakdemir,1,0,0,1
5538,2025-08-22,2025,8,22,bfirat,3,0,0,3
5539,2025-08-22,2025,8,22,cisahin,1,0,0,1
5540,2025-08-22,2025,8,22,tyilmaz,10,0,1,11
5541,2025-08-22,2025,8,22,cozkan,1,0,0,1
5542,2025-08-22,2025,8,22,adogan,3,0,0,3
5543,2025-08-22,2025,8,22,amasun,0,29,0,29
5544,2025-08-22,2025,8,22,ebalaban,22,0,0,22
5545,2025-08-22,2025,8,22,mkorucu,0,3,0,3
5546,2025-08-22,2025,8,22,oicoz,2,0,0,2
5547,2025-08-22,2025,8,22,gayilmaz,7,0,0,7
5548,2025-08-22,2025,8,22,tevirgen,31,22,13,66
5549,2025-08-22,2025,8,22,ggirgin,122,12,0,134
5550,2025-08-22,2025,8,22,fimetin,2,0,0,2
5551,2025-08-22,2025,8,22,MMUTLU,12,0,0,12
5552,2025-08-22,2025,8,22,mkarabiyik,0,1,0,1
5553,2025-08-22,2025,8,22,akamera,0,3,0,3
5554,2025-08-22,2025,8,22,aozbal,8,2,0,10
5555,2025-08-23,2025,8,23,bfirat,39,0,0,39
5556,2025-08-23,2025,8,23,dcolor,0,56,0,56
5557,2025-08-23,2025,8,23,hbinay,8,0,0,8
5558,2025-08-23,2025,8,23,ebalaban,3,0,0,3
5559,2025-08-23,2025,8,23,mecigdem,0,2,0,2
5560,2025-08-23,2025,8,23,amasun,40,2,0,42
5561,2025-08-23,2025,8,23,hakdemir,16,0,0,16
5562,2025-08-24,2025,8,24,fgulsever,0,49,0,49
5563,2025-08-24,2025,8,24,dcolor,0,5,0,5
5564,2025-08-24,2025,8,24,ihasdemir,25,0,0,25
5565,2025-08-24,2025,8,24,aildeniz,26,0,0,26
5566,2025-08-24,2025,8,24,carican,1,0,0,1
5567,2025-08-24,2025,8,24,okelepe,0,7,0,7
5568,2025-08-24,2025,8,24,abarkod,9,0,0,9
5569,2025-08-24,2025,8,24,aapak,0,42,0,42
5570,2025-08-24,2025,8,24,gekim,0,80,0,80
5571,2025-08-24,2025,8,24,mkorucu,1,0,0,1
5572,2025-08-24,2025,8,24,ecelen,8,0,0,8
5573,2025-08-24,2025,8,24,fbasak,1,1,0,2
5574,2025-08-24,2025,8,24,BSOGUT,0,0,1,1
5575,2025-08-25,2025,8,25,gekim,0,49,0,49
5576,2025-08-25,2025,8,25,hakand,20,44,5,69
5577,2025-08-25,2025,8,25,adogan,5,0,0,5
5578,2025-08-25,2025,8,25,gakca,2,1,0,3
5579,2025-08-25,2025,8,25,aapak,6,6,0,12
5580,2025-08-25,2025,8,25,udalyan,26,4,3,33
5581,2025-08-25,2025,8,25,mecigdem,0,2,0,2
5582,2025-08-25,2025,8,25,okelepe,107,51,0,158
5583,2025-08-25,2025,8,25,gbakanoglu,10,0,0,10
5584,2025-08-25,2025,8,25,itopcu,10,0,0,10
5585,2025-08-25,2025,8,25,mguder,10,0,0,10
5586,2025-08-25,2025,8,25,tyilmaz,12,1,19,32
5587,2025-08-25,2025,8,25,egonce,6,15,0,21
5588,2025-08-25,2025,8,25,hakdemir,5,1,0,6
5589,2025-08-25,2025,8,25,eozkan,41,1,0,42
5590,2025-08-25,2025,8,25,dcolor,0,51,0,51
5591,2025-08-25,2025,8,25,cisahin,2,0,0,2
5592,2025-08-25,2025,8,25,fgulsever,12,113,0,125
5593,2025-08-25,2025,8,25,fbalaban,0,2,0,2
5594,2025-08-25,2025,8,25,eulsever,35,0,0,35
5595,2025-08-25,2025,8,25,ebalaban,8,0,0,8
5596,2025-08-25,2025,8,25,amasun,0,23,0,23
5597,2025-08-25,2025,8,25,vgemici,1,0,0,1
5598,2025-08-25,2025,8,25,ntanriverdi,18,42,0,60
5599,2025-08-25,2025,8,25,gmasistan,3,2,3,8
5600,2025-08-25,2025,8,25,bkibar,2,0,0,2
5601,2025-08-25,2025,8,25,cer,1,2,0,3
5602,2025-08-25,2025,8,25,aayhan,1,0,0,1
5603,2025-08-25,2025,8,25,obali,5,0,1,6
5604,2025-08-25,2025,8,25,fimetin,57,1,0,58
5605,2025-08-25,2025,8,25,fbasak,7,3,0,10
5606,2025-08-25,2025,8,25,ggirgin,7,0,0,7
5607,2025-08-25,2025,8,25,ayyilmaz,3,0,0,3
5608,2025-08-25,2025,8,25,tevirgen,7,0,0,7
5609,2025-08-25,2025,8,25,ogungor,1,1,0,2
5610,2025-08-25,2025,8,25,mkorucu,8,0,0,8
5611,2025-08-25,2025,8,25,dnoic,13,3,1,17
5612,2025-08-25,2025,8,25,sucakir,27,0,0,27
5613,2025-08-25,2025,8,25,akamera,0,6,0,6
5614,2025-08-26,2025,8,26,ierdil,2,0,0,2
5615,2025-08-26,2025,8,26,zyuksel,43,0,0,43
5616,2025-08-26,2025,8,26,mguder,2,0,0,2
5617,2025-08-26,2025,8,26,gsapmaz,35,0,0,35
5618,2025-08-26,2025,8,26,okelepe,49,36,1,86
5619,2025-08-26,2025,8,26,cdonmez,0,1,0,1
5620,2025-08-26,2025,8,26,mecigdem,0,2,0,2
5621,2025-08-26,2025,8,26,dakkaya,4,0,0,4
5622,2025-08-26,2025,8,26,fgulsever,3,52,0,55
5623,2025-08-26,2025,8,26,aildeniz,2,0,0,2
5624,2025-08-26,2025,8,26,bfirat,5,2,0,7
5625,2025-08-26,2025,8,26,mkarsiv,3,0,0,3
5626,2025-08-26,2025,8,26,egonce,14,4,0,18
5627,2025-08-26,2025,8,26,hakdemir,1,2,0,3
5628,2025-08-26,2025,8,26,hbinay,1,0,0,1
5629,2025-08-26,2025,8,26,mmollaoglu,0,0,2,2
5630,2025-08-26,2025,8,26,hbulut,8,0,0,8
5631,2025-08-26,2025,8,26,udalyan,0,0,2,2
5632,2025-08-26,2025,8,26,VBAYANER,67,11,0,78
5633,2025-08-26,2025,8,26,bunver,1,0,0,1
5634,2025-08-26,2025,8,26,tyilmaz,40,21,0,61
5635,2025-08-26,2025,8,26,aapak,0,94,0,94
5636,2025-08-26,2025,8,26,dcolor,0,37,0,37
5637,2025-08-26,2025,8,26,adogan,1,0,1,2
5638,2025-08-26,2025,8,26,gakca,3,1,0,4
5639,2025-08-26,2025,8,26,akamera,0,6,0,6
5640,2025-08-26,2025,8,26,abarkod,8,0,0,8
5641,2025-08-26,2025,8,26,vgemici,1,0,0,1
5642,2025-08-26,2025,8,26,ntanriverdi,4,0,0,4
5643,2025-08-26,2025,8,26,fbasak,17,0,0,17
5644,2025-08-26,2025,8,26,mkarabiyik,0,2,0,2
5645,2025-08-26,2025,8,26,sucakir,21,0,0,21
5646,2025-08-26,2025,8,26,ggirgin,1,0,9,10
5647,2025-08-26,2025,8,26,mertan,7,0,0,7
5648,2025-08-26,2025,8,26,aayhan,7,0,2,9
5649,2025-08-26,2025,8,26,eulsever,2,4,0,6
5650,2025-08-26,2025,8,26,gayilmaz,12,1,0,13
5651,2025-08-26,2025,8,26,ogungor,1,0,0,1
5652,2025-08-26,2025,8,26,klaboratuar,0,15,0,15
5653,2025-08-26,2025,8,26,mkorucu,31,0,0,31
5654,2025-08-26,2025,8,26,dnoic,2,0,0,2
5655,2025-08-26,2025,8,26,ebalaban,4,0,0,4
5656,2025-08-26,2025,8,26,amasun,8,55,0,63
5657,2025-08-26,2025,8,26,tevirgen,8,28,0,36
5658,2025-08-26,2025,8,26,gekim,0,149,0,149
5659,2025-08-27,2025,8,27,okelepe,0,1,0,1
5660,2025-08-27,2025,8,27,BSOGUT,1,0,2,3
5661,2025-08-27,2025,8,27,esaribuyuk,0,1,2,3
5662,2025-08-27,2025,8,27,aapak,0,53,0,53
5663,2025-08-27,2025,8,27,mecigdem,0,2,0,2
5664,2025-08-27,2025,8,27,udalyan,5,2,0,7
5665,2025-08-27,2025,8,27,fgulsever,2,21,0,23
5666,2025-08-27,2025,8,27,hakand,23,51,0,74
5667,2025-08-27,2025,8,27,itopcu,8,3,0,11
5668,2025-08-27,2025,8,27,bunver,2,0,0,2
5669,2025-08-27,2025,8,27,mguray,2,0,0,2
5670,2025-08-27,2025,8,27,rkontrol,2,2,0,4
5671,2025-08-27,2025,8,27,tyilmaz,2,0,10,12
5672,2025-08-27,2025,8,27,stjegitim,10,0,0,10
5673,2025-08-27,2025,8,27,eyuksel,3,0,0,3
5674,2025-08-27,2025,8,27,egonce,6,7,0,13
5675,2025-08-27,2025,8,27,hakdemir,2,0,0,2
5676,2025-08-27,2025,8,27,eozkan,2,1,0,3
5677,2025-08-27,2025,8,27,dcolor,0,48,0,48
5678,2025-08-27,2025,8,27,ubasdas,1,0,0,1
5679,2025-08-27,2025,8,27,gsapmaz,4,2,0,6
5680,2025-08-27,2025,8,27,gakca,3,0,0,3
5681,2025-08-27,2025,8,27,ebalaban,23,0,0,23
5682,2025-08-27,2025,8,27,gekim,0,103,0,103
5683,2025-08-27,2025,8,27,akamera,0,2,0,2
5684,2025-08-27,2025,8,27,abarkod,2,0,0,2
5685,2025-08-27,2025,8,27,fbasak,2,0,0,2
5686,2025-08-27,2025,8,27,cer,0,8,0,8
5687,2025-08-27,2025,8,27,adogan,2,0,0,2
5688,2025-08-27,2025,8,27,obali,5,12,1,18
5689,2025-08-27,2025,8,27,esalli,0,1,0,1
5690,2025-08-27,2025,8,27,ggirgin,20,6,6,32
5691,2025-08-27,2025,8,27,ekaradavut,16,2,0,18
5692,2025-08-27,2025,8,27,mertan,1,0,0,1
5693,2025-08-27,2025,8,27,aayhan,4,6,1,11
5694,2025-08-27,2025,8,27,eulsever,0,7,0,7
5695,2025-08-27,2025,8,27,gayilmaz,1,0,0,1
5696,2025-08-27,2025,8,27,ogungor,1,1,0,2
5697,2025-08-27,2025,8,27,okanat,3,0,0,3
5698,2025-08-27,2025,8,27,mkorucu,2,8,0,10
5699,2025-08-27,2025,8,27,amasun,0,23,0,23
5700,2025-08-27,2025,8,27,ekaragoz,9,0,0,9
5701,2025-08-27,2025,8,27,cozkan,2,0,0,2
5702,2025-08-27,2025,8,27,cisahin,17,2,0,19
5703,2025-08-27,2025,8,27,tevirgen,62,17,0,79
5704,2025-08-28,2025,8,28,ihasdemir,27,0,0,27
5705,2025-08-28,2025,8,28,tyilmaz,6,0,4,10
5706,2025-08-28,2025,8,28,otanriverdi,0,1,2,3
5707,2025-08-28,2025,8,28,mguray,6,0,0,6
5708,2025-08-28,2025,8,28,fgulsever,0,3,0,3
5709,2025-08-28,2025,8,28,mguder,2,0,0,2
5710,2025-08-28,2025,8,28,gsapmaz,3,0,0,3
5711,2025-08-28,2025,8,28,baozturk,1,0,0,1
5712,2025-08-28,2025,8,28,eyuksel,25,0,0,25
5713,2025-08-28,2025,8,28,ierdil,1,0,0,1
5714,2025-08-28,2025,8,28,mkarsiv,1,0,0,1
5715,2025-08-28,2025,8,28,gakca,6,1,0,7
5716,2025-08-28,2025,8,28,hakdemir,2,0,0,2
5717,2025-08-28,2025,8,28,uunver,12,1,0,13
5718,2025-08-28,2025,8,28,sapra,3,0,0,3
5719,2025-08-28,2025,8,28,eozkan,2,0,0,2
5720,2025-08-28,2025,8,28,neozdemir,12,0,0,12
5721,2025-08-28,2025,8,28,dcolor,0,49,0,49
5722,2025-08-28,2025,8,28,hbulut,1,0,0,1
5723,2025-08-28,2025,8,28,bfirat,160,0,0,160
5724,2025-08-28,2025,8,28,VBAYANER,134,22,0,156
5725,2025-08-28,2025,8,28,hakand,2,0,0,2
5726,2025-08-28,2025,8,28,egonce,15,12,0,27
5727,2025-08-28,2025,8,28,mecigdem,0,2,0,2
5728,2025-08-28,2025,8,28,amasun,2,3,0,5
5729,2025-08-28,2025,8,28,aapak,0,10,0,10
5730,2025-08-28,2025,8,28,abarkod,6,0,0,6
5731,2025-08-28,2025,8,28,ntanriverdi,14,0,0,14
5732,2025-08-28,2025,8,28,gmasistan,11,2,6,19
5733,2025-08-28,2025,8,28,ggirgin,26,10,0,36
5734,2025-08-28,2025,8,28,ayyilmaz,2,0,0,2
5735,2025-08-28,2025,8,28,tevirgen,1,1,0,2
5736,2025-08-28,2025,8,28,gayilmaz,10,0,0,10
5737,2025-08-28,2025,8,28,uyigit,0,100,0,100
5738,2025-08-28,2025,8,28,TIRMAK,0,2,0,2
5739,2025-08-28,2025,8,28,oicoz,6,0,0,6
5740,2025-08-28,2025,8,28,obali,2,1,0,3
5741,2025-08-28,2025,8,28,dnoic,160,25,0,185
5742,2025-08-28,2025,8,28,ebalaban,2,0,0,2
5743,2025-08-28,2025,8,28,udalyan,18,0,0,18
5744,2025-08-28,2025,8,28,ekaragoz,2,0,0,2
5745,2025-08-28,2025,8,28,cozkan,7,0,0,7
5746,2025-08-28,2025,8,28,cisahin,2,0,0,2
5747,2025-08-28,2025,8,28,gekim,0,70,0,70
5748,2025-08-28,2025,8,28,adogan,1,0,0,1
5749,2025-08-28,2025,8,28,akamera,0,1,0,1
5750,2025-08-28,2025,8,28,mkorucu,50,0,0,50
5751,2025-08-29,2025,8,29,udalyan,10,6,24,40
5752,2025-08-29,2025,8,29,mecigdem,0,3,0,3
5753,2025-08-29,2025,8,29,cdonmez,0,1,0,1
5754,2025-08-29,2025,8,29,mguder,2,0,0,2
5755,2025-08-29,2025,8,29,zyuksel,2,0,0,2
5756,2025-08-29,2025,8,29,mguray,76,0,0,76
5757,2025-08-29,2025,8,29,hbulut,0,2,0,2
5758,2025-08-29,2025,8,29,stjegitim,43,108,0,151
5759,2025-08-29,2025,8,29,hakdemir,0,1,0,1
5760,2025-08-29,2025,8,29,dcolor,0,56,0,56
5761,2025-08-29,2025,8,29,ydurur,1,0,0,1
